compte;libelle;text
7;ATRACURIUM BESYLATE  #* - CURARIUM 25 10mg/ml Sol.Inj. Bt 50/2.5ml;ATRACURIUM BESYLATE  #* - CURARIUM 25 10mg/ml Sol.Inj. Bt 50/2.5ml
7;ATRACURIUM BESYLATE  #* - TRACRIUM 25 Amp Inj IV 25mg 2,5ml Bt 10  #*  (F);ATRACURIUM BESYLATE  #* - TRACRIUM 25 Amp Inj IV 25mg 2,5ml Bt 10  #*  (F)
7;ATRACURIUM BESYLATE  #* - ATACURE Amp Inj IV 50mg 5ml Bt 5 #* (F);ATRACURIUM BESYLATE  #* - ATACURE Amp Inj IV 50mg 5ml Bt 5 #* (F)
7;ATRACURIUM BESYLATE  #* - ATRACURIUM  Sol. inj. 50mg Bt 50/5ml  #* (F);ATRACURIUM BESYLATE  #* - ATRACURIUM  Sol. inj. 50mg Bt 50/5ml  #* (F)
7;ATRACURIUM BESYLATE  #* - CURARIUM 50 10mg/ml Sol.Inj. Bt 50/5ml;ATRACURIUM BESYLATE  #* - CURARIUM 50 10mg/ml Sol.Inj. Bt 50/5ml
7;ATRACURIUM BESYLATE  #* - TRACRIUM  Amp Inj IV 50mg 5ml Bt 10  #*  (F);ATRACURIUM BESYLATE  #* - TRACRIUM  Amp Inj IV 50mg 5ml Bt 10  #*  (F)
7;ATROPINE SULFATE - APITROPIN  Collyre 1% Fl 10ml;ATROPINE SULFATE - APITROPIN  Collyre 1% Fl 10ml
7;ATROPINE SULFATE - ATROPINE SULFATE Collyre 1% Fl 10ml;ATROPINE SULFATE - ATROPINE SULFATE Collyre 1% Fl 10ml
7;ATROPINE SULFATE - ATROPINE UNIMED Collyre 1%  Fl 5ml;ATROPINE SULFATE - ATROPINE UNIMED Collyre 1%  Fl 5ml
7;BACLOFENE - BACLOFENE  Comp 10mg Bt 100;BACLOFENE - BACLOFENE  Comp 10mg Bt 100
7;BACLOFENE - BACLON Comp 10mg Bt 100;BACLOFENE - BACLON Comp 10mg Bt 100
7;BACLOFENE - BACLON Comp 10mg Bt 500;BACLOFENE - BACLON Comp 10mg Bt 500
7;BECLOMETHASONE DIPROPIONATE - CLENIL Aérosol 50µg/Inh Fl 200 Doses;BECLOMETHASONE DIPROPIONATE - CLENIL Aérosol 50µg/Inh Fl 200 Doses
7;BECLOMETHASONE DIPROPIONATE - CORTIS 50µg susp inhal Fl 200 doses;BECLOMETHASONE DIPROPIONATE - CORTIS 50µg susp inhal Fl 200 doses
7;BENZATHINE BENZYLPENICILLINE - BENZATHINE PENICILLINE Fl Inj 0,6MUI Bt 10;BENZATHINE BENZYLPENICILLINE - BENZATHINE PENICILLINE Fl Inj 0,6MUI Bt 10
7;BENZATHINE BENZYLPENICILLINE - RETARPEN 0.6MUI  Pdre.Prép.Inj. Bt 1+S/2ml;BENZATHINE BENZYLPENICILLINE - RETARPEN 0.6MUI  Pdre.Prép.Inj. Bt 1+S/2ml
7;BENZATHINE BENZYLPENICILLINE - RETARPEN Fl Inj 0,6MUI Bt 100;BENZATHINE BENZYLPENICILLINE - RETARPEN Fl Inj 0,6MUI Bt 100
7;BENZATHINE BENZYLPENICILLINE - RETARPEN Fl Inj 0,6MUI Vrac;BENZATHINE BENZYLPENICILLINE - RETARPEN Fl Inj 0,6MUI Vrac
7;BENZATHINE BENZYLPENICILLINE - BENZATHINE PENICILLINE Fl 1,2MUI Bt 10;BENZATHINE BENZYLPENICILLINE - BENZATHINE PENICILLINE Fl 1,2MUI Bt 10
7;BENZATHINE BENZYLPENICILLINE - MOLDAMIN  Pdre inj 1,2 MUI Bt 50 Sans Solvant;BENZATHINE BENZYLPENICILLINE - MOLDAMIN  Pdre inj 1,2 MUI Bt 50 Sans Solvant
7;BENZATHINE BENZYLPENICILLINE - RETARPEN Fl Inj 1,2MUI Bt 100;BENZATHINE BENZYLPENICILLINE - RETARPEN Fl Inj 1,2MUI Bt 100
7;BENZATHINE BENZYLPENICILLINE - RETARPEN Fl Inj 1,2MUI Vrac;BENZATHINE BENZYLPENICILLINE - RETARPEN Fl Inj 1,2MUI Vrac
7;BENZATHINE BENZYLPENICILLINE - TARDIPEN 1.200 MUI Pdre. P. Prép. Inj. Bt 25 Fl;BENZATHINE BENZYLPENICILLINE - TARDIPEN 1.200 MUI Pdre. P. Prép. Inj. Bt 25 Fl
7;BENZATHINE BENZYLPENICILLINE - TARDIPEN 1.200 MUI Pdre.Prép.Inj. Bt 1Fl + Sol./4ml;BENZATHINE BENZYLPENICILLINE - TARDIPEN 1.200 MUI Pdre.Prép.Inj. Bt 1Fl + Sol./4ml
7;BENZYL PENICILLINE SODIQUE - BENZYL PENICILLINE Sodique Fl Inj 1MUI;BENZYL PENICILLINE SODIQUE - BENZYL PENICILLINE Sodique Fl Inj 1MUI
7;BENZYL PENICILLINE SODIQUE - BENZYLPENICILLINE Fl Inj 1MUI Bt 100;BENZYL PENICILLINE SODIQUE - BENZYLPENICILLINE Fl Inj 1MUI Bt 100
7;BENZYL PENICILLINE SODIQUE - BENZYLPENICILLINE Fl inj 1MUI vrac;BENZYL PENICILLINE SODIQUE - BENZYLPENICILLINE Fl inj 1MUI vrac
7;BENZYL PENICILLINE SODIQUE - PENI G PANPHARMA 1 Mui Pdre. Prép. Inj. Bt 25 SS;BENZYL PENICILLINE SODIQUE - PENI G PANPHARMA 1 Mui Pdre. Prép. Inj. Bt 25 SS
7;BENZYL PENICILLINE SODIQUE - PENICILLINE G Fl inj 1MUI Bt 100;BENZYL PENICILLINE SODIQUE - PENICILLINE G Fl inj 1MUI Bt 100
7;BENZYL PENICILLINE SODIQUE - PENICILLINE G Fl inj 1MUI vrac;BENZYL PENICILLINE SODIQUE - PENICILLINE G Fl inj 1MUI vrac
7;BENZYL PENICILLINE SODIQUE - PENICILLINE G Fl Inj 1MUI vrac;BENZYL PENICILLINE SODIQUE - PENICILLINE G Fl Inj 1MUI vrac
7;BENZYL PENICILLINE SODIQUE - PENICILLINE G SODIQUE  Pdre inj. 1 MUI Bt 50 Fl;BENZYL PENICILLINE SODIQUE - PENICILLINE G SODIQUE  Pdre inj. 1 MUI Bt 50 Fl
7;BENZYL PENICILLINE SODIQUE - PENICILLINE G UNIMED Fl Inj 1MUI Bt 27;BENZYL PENICILLINE SODIQUE - PENICILLINE G UNIMED Fl Inj 1MUI Bt 25
7;BENZYL PENICILLINE SODIQUE - PENICILLINE Pdre/prép.inj 1 MUI Bt 50;BENZYL PENICILLINE SODIQUE - PENICILLINE Pdre/prép.inj 1 MUI Bt 50
7;BENZYL PENICILLINE SODIQUE #* - BENZYLPENICILLINE  Pdre Inj  5 MUI Bt 10  Sans Solvant  #*;BENZYL PENICILLINE SODIQUE #* - BENZYLPENICILLINE  Pdre Inj  5 MUI Bt 10  Sans Solvant  #*
7;BENZYL PENICILLINE SODIQUE #* - PENI G Pdre Inj 5 MUI Bt 25  #*;BENZYL PENICILLINE SODIQUE #* - PENI G Pdre Inj 5 MUI Bt 25  #*
7;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G Fl inj 5MUI Bt 100  #*;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G Fl inj 5MUI Bt 100  #*
7;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G Fl Inj 5MUI Bt 50  #*;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G Fl Inj 5MUI Bt 50  #*
7;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G Fl Inj 5MUI Bt 50 Sans Solvant #*;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G Fl Inj 5MUI Bt 50 Sans Solvant #*
7;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G Fl inj 5MUI vrac  #*;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G Fl inj 5MUI vrac  #*
7;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G UNIMED 5 MUI Pdre.Prép.Inj. Bt 10 Fl;BENZYL PENICILLINE SODIQUE #* - PENICILLINE G UNIMED 5 MUI Pdre.Prép.Inj. Bt 10 Fl
7;BENZYL PENICILLINE SODIQUE #* - PENICILLINE Pdre/prép.inj 5 MUI Bt 50  #*;BENZYL PENICILLINE SODIQUE #* - PENICILLINE Pdre/prép.inj 5 MUI Bt 50  #*
7;BENZYL PENICILLINE SODIQUE/BENZYL PENICILLINE PROCAINE - BENZYL PENICILLINE Sodique 400000UI PROCAINE;BENZYL PENICILLINE SODIQUE/BENZYL PENICILLINE PROCAINE - BENZYL PENICILLINE Sodique 400000UI PROCAINE
7;BENZYL PENICILLINE SODIQUE/BENZYL PENICILLINE PROCAINE - BIPENICILLINE Pdre/Prép.Inj 1MUI Bt100;BENZYL PENICILLINE SODIQUE/BENZYL PENICILLINE PROCAINE - BIPENICILLINE Pdre/Prép.Inj 1MUI Bt100
7;BENZYL PENICILLINE SODIQUE/BENZYL PENICILLINE PROCAINE - COMBICILLIN PROC./SOD Fl Inj 1MUI Bt 10 Sans Solvant;BENZYL PENICILLINE SODIQUE/BENZYL PENICILLINE PROCAINE - COMBICILLIN PROC./SOD Fl Inj 1MUI Bt 10 Sans Solvant
7;BENZYL PENICILLINE SODIQUE/BENZYL PENICILLINE PROCAINE - FORTEPEN 0.4 MUI fl inj Bt 100;BENZYL PENICILLINE SODIQUE/BENZYL PENICILLINE PROCAINE - FORTEPEN 0.4 MUI fl inj Bt 100
7;BETA BLOQUANT NON CARDIO-SELECTIF FORT - APIMOL Collyre 0,5% Fl 5ml;BETA BLOQUANT NON CARDIO-SELECTIF FORT - APIMOL Collyre 0,5% Fl 5ml
7;BETA BLOQUANT NON CARDIO-SELECTIF FORT - NORMOPTIC  Collyre 0,5% Fl 5ml;BETA BLOQUANT NON CARDIO-SELECTIF FORT - NORMOPTIC  Collyre 0,5% Fl 5ml
7;BETA BLOQUANT NON CARDIO-SELECTIF FORT - NORMOPTIC  Collyre 0,5% Fl 5ml Bt 50;BETA BLOQUANT NON CARDIO-SELECTIF FORT - NORMOPTIC  Collyre 0,5% Fl 5ml Bt 50
7;BETA BLOQUANT NON CARDIO-SELECTIF FORT - NORMOPTIC  Collyre 0,5% Fl 5ml vrac;BETA BLOQUANT NON CARDIO-SELECTIF FORT - NORMOPTIC  Collyre 0,5% Fl 5ml vrac
7;BETA BLOQUANT NON CARDIO-SELECTIF FORT - TUNOLOL Collyre 0,5% Fl 5 ml;BETA BLOQUANT NON CARDIO-SELECTIF FORT - TUNOLOL Collyre 0,5% Fl 5 ml
7;BETAMETHASONE RETARD OU CORTIVAZOL - ALTIM 3.750mg Susp. Inj. Bt 1/1.5ml;BETAMETHASONE RETARD OU CORTIVAZOL - ALTIM 3.750mg Susp. Inj. Bt 1/1.5ml
7;BETAMETHASONE RETARD OU CORTIVAZOL - CELESTENE CHRONODOSE Amp Inj 1ml Bt 1nécess;BETAMETHASONE RETARD OU CORTIVAZOL - CELESTENE CHRONODOSE Amp Inj 1ml Bt 1nécess
7;BROMHEXINE CHLORHYDRATE - BROMISOL Sol Buv 0,2% Fl 60ml;BROMHEXINE CHLORHYDRATE - BROMISOL Sol Buv 0,2% Fl 60ml
7;BROMHEXINE CHLORHYDRATE - MUCOLYTE SIROP 4MG/5ML FL 100ml;BROMHEXINE CHLORHYDRATE - MUCOLYTE SIROP 4MG/5ML FL 100ml
7;BROMHEXINE CHLORHYDRATE - BROMHEXINE 4mg Comp. Pell. Bt 1000;BROMHEXINE CHLORHYDRATE - BROMHEXINE 4mg Comp. Pell. Bt 1000
7;BROMHEXINE CHLORHYDRATE - BROMHEXINE Comp drag 4mg Bt 40;BROMHEXINE CHLORHYDRATE - BROMHEXINE Comp drag 4mg Bt 40
7;BROMHEXINE CHLORHYDRATE - BROMHEXINE Comp drag 4mg Bt 500;BROMHEXINE CHLORHYDRATE - BROMHEXINE Comp drag 4mg Bt 500
7;BROMHEXINE CHLORHYDRATE - BROMHEXINE Comp drag 4mg Bt 600;BROMHEXINE CHLORHYDRATE - BROMHEXINE Comp drag 4mg Bt 600
7;BROMOCRIPTINE METHANESULFONATE - BROMOCRIPTINE Comp 2,5mg Bt 30;BROMOCRIPTINE METHANESULFONATE - BROMOCRIPTINE Comp 2,5mg Bt 30
7;BROMOCRIPTINE METHANESULFONATE - RONALIN Comp 2,5mg Bt 30;BROMOCRIPTINE METHANESULFONATE - RONALIN Comp 2,5mg Bt 30
7;BROMOCRIPTINE METHANESULFONATE - RONALIN Comp 2,5mg Bt 30;BROMOCRIPTINE METHANESULFONATE - RONALIN Comp 2,5mg Bt 30
7;BUPIVACAINE CHLORHYDRATE  #* - BUPICAINE Fl Inj 0,25% Bt 10x10ml  #*;BUPIVACAINE CHLORHYDRATE  #* - BUPICAINE Fl Inj 0,25% Bt 10x10ml  #*
7;BUPIVACAINE CHLORHYDRATE  #* - BUPIVACAINE 0,25% Sol Inj Bt 10/20ml  *;BUPIVACAINE CHLORHYDRATE  #* - BUPIVACAINE 0,25% Sol Inj Bt 10/20ml  *
7;BUPIVACAINE CHLORHYDRATE  #* - BUPICAINE Fl Inj 0,5% Bt 10x10ml  #*;BUPIVACAINE CHLORHYDRATE  #* - BUPICAINE Fl Inj 0,5% Bt 10x10ml  #*
7;BUPIVACAINE CHLORHYDRATE  #* - BUPIVACAINE 0,5% Sol inj Bt 10/20ml  *;BUPIVACAINE CHLORHYDRATE  #* - BUPIVACAINE 0,5% Sol inj Bt 10/20ml  *
7;CALCITONINE DE SYNTHESE SEQUENCE SAUMON - TONOCALCIN Amp Inj 50UI 1ml Bt 5 (F);CALCITONINE DE SYNTHESE SEQUENCE SAUMON - TONOCALCIN Amp Inj 50UI 1ml Bt 5 (F)
7;CALCIUM GLUCONATE # - GLUCONATE DE CALCIUM Amp Buv Bt 100/10ml #;CALCIUM GLUCONATE # - GLUCONATE DE CALCIUM Amp Buv Bt 100/10ml #
7;CALCIUM CARBONATE - CALCIFAST 500mg comp à croquer Fl 30;CALCIUM CARBONATE - CALCIFAST 500mg comp à croquer Fl 30
7;CALCIUM CARBONATE - CALCIUM SANDOZ  Comp eff 500mg Bt 20;CALCIUM CARBONATE - CALCIUM SANDOZ  Comp eff 500mg Bt 20
7;CALCIUM CARBONATE - CALPEROS 500mg Comp. à sucer Bt 660;CALCIUM CARBONATE - CALPEROS 500mg Comp. à sucer Bt 660
7;CALCIUM CARBONATE - CALPEROS Comp à sucer 500mg Bt 30;CALCIUM CARBONATE - CALPEROS Comp à sucer 500mg Bt 30
7;CALCIUM CARBONATE - FIXICAL Comp 500mg Bt 60;CALCIUM CARBONATE - FIXICAL Comp 500mg Bt 60
7;CALCIUM CARBONATE - SANDOCAL Pdre Sol Buv 500mg Sach Bt 30;CALCIUM CARBONATE - SANDOCAL Pdre Sol Buv 500mg Sach Bt 30
7;FOLINATE CALCIUM # - CALCIUM FOLINATE Sol Inj 25mg/10ml Bt 10  #;FOLINATE CALCIUM # - CALCIUM FOLINATE Sol Inj 25mg/10ml Bt 10  #
7;FOLINATE CALCIUM # - CALCIUM FOLINAT-EBEWE Amp Inj 30mg/3ml Bt 5  # (F);FOLINATE CALCIUM # - CALCIUM FOLINAT-EBEWE Amp Inj 30mg/3ml Bt 5  # (F)
7;CALCIUM  GLUCONATE #* - CALCIUM CHLORURE Amp inj 10% Bt 100  #*;CALCIUM  GLUCONATE #* - CALCIUM CHLORURE Amp inj 10% Bt 100  #*
7;CALCIUM  GLUCONATE #* - GLUCALCIUM Sol Inj 10% Bt 100x10ml  #*;CALCIUM  GLUCONATE #* - GLUCALCIUM Sol Inj 10% Bt 100x10ml  #*
7;CALCIUM  GLUCONATE #* - GLUCONATE DE CALCIUM  Sol Inj 10% 10ml  Bt 100  #*;CALCIUM  GLUCONATE #* - GLUCONATE DE CALCIUM  Sol Inj 10% 10ml  Bt 100  #*
7;CALCIUM  GLUCONATE #* - GLUCONATE DE CALCIUM  Sol Inj 10% 10ml  Bt 50  #*;CALCIUM  GLUCONATE #* - GLUCONATE DE CALCIUM  Sol Inj 10% 10ml  Bt 50  #*
7;CAPTOPRIL - ACTOPRIL Comp sec 25mg Bt 500;CAPTOPRIL - ACTOPRIL Comp sec 25mg Bt 500
7;CAPTOPRIL - CAPOCARD 25 Comp 25mg Bt 100;CAPTOPRIL - CAPOCARD 25 Comp 25mg Bt 100
7;CAPTOPRIL - CAPOCARD 25 Comp 25mg Bt 20;CAPTOPRIL - CAPOCARD 25 Comp 25mg Bt 20
7;CAPTOPRIL - CAPOCARD Comp 25mg Bt 150;CAPTOPRIL - CAPOCARD Comp 25mg Bt 150
7;CAPTOPRIL - CAPOCARD Comp 25mg Bt 30;CAPTOPRIL - CAPOCARD Comp 25mg Bt 30
7;CAPTOPRIL - CAPRIL Comp séc 25mg Bt 30;CAPTOPRIL - CAPRIL Comp séc 25mg Bt 30
7;CAPTOPRIL - LOPRIL Comp 25mg Bt 30;CAPTOPRIL - LOPRIL Comp 25mg Bt 30
7;CAPTOPRIL - TENSOPRIL Comp 25mg Bt 377;CAPTOPRIL - TENSOPRIL Comp 25mg Bt 375
7;CAPTOPRIL - ACTOPRIL Comp sec 50mg Bt 500;CAPTOPRIL - ACTOPRIL Comp sec 50mg Bt 500
7;CAPTOPRIL - CAPOCARD 50 Comp 50mg Bt 100;CAPTOPRIL - CAPOCARD 50 Comp 50mg Bt 100
7;CAPTOPRIL - CAPOCARD 50 Comp 50mg Bt 20;CAPTOPRIL - CAPOCARD 50 Comp 50mg Bt 20
7;CAPTOPRIL - CAPOCARD Comp 50mg Bt 150;CAPTOPRIL - CAPOCARD Comp 50mg Bt 150
7;CAPTOPRIL - CAPRIL Comp séc 50mg Bt 30;CAPTOPRIL - CAPRIL Comp séc 50mg Bt 30
7;CAPTOPRIL - LOPRIL Comp 50mg Bt 30;CAPTOPRIL - LOPRIL Comp 50mg Bt 30
7;CAPTOPRIL - TENSOPRIL Comp 50mg Bt 300;CAPTOPRIL - TENSOPRIL Comp 50mg Bt 300
7;CARBAMAZEPINE - CARBATOL Comp 200mg Bt 30;CARBAMAZEPINE - CARBATOL Comp 200mg Bt 30
7;CARBAMAZEPINE - TAVER Comp 200mg Bt 50;CARBAMAZEPINE - TAVER Comp 200mg Bt 50
7;CARBOCYSTEINE - BRONCHOKOD Sirop Ad  5% Fl 125ml;CARBOCYSTEINE - BRONCHOKOD Sirop Ad  5% Fl 125ml
7;CARBOCYSTEINE - BRONCHOTHIOL Sirop Ad  5% Fl 200ml;CARBOCYSTEINE - BRONCHOTHIOL Sirop Ad  5% Fl 200ml
7;CARBOCYSTEINE - CARBOGAM Ad. S/Sucre 5% Sol.Buv. Fl 300ml;CARBOCYSTEINE - CARBOGAM Ad. S/Sucre 5% Sol.Buv. Fl 300ml
7;CARBOCYSTEINE - CARBOSTINE Adulte 5% Sirop Fl 200ml;CARBOCYSTEINE - CARBOSTINE Adulte 5% Sirop Fl 200ml
7;CARBOCYSTEINE - MUCOLARE Ad. 5% Sirop Fl 300ml;CARBOCYSTEINE - MUCOLARE Ad. 5% Sirop Fl 300ml
7;CARBOCYSTEINE - BRONCHOKOD Sirop 2% Nour/Enf Fl 125ml;CARBOCYSTEINE - BRONCHOKOD Sirop 2% Nour/Enf Fl 125ml
7;CARBOCYSTEINE - BRONCHOTHIOL Sirop Enf 2% Fl 125ml;CARBOCYSTEINE - BRONCHOTHIOL Sirop Enf 2% Fl 125ml
7;CARBOCYSTEINE - CARBOCIST ENF 2% SIROP FL 125ml;CARBOCYSTEINE - CARBOCIST ENF 2% SIROP FL 125ml
7;CARBOCYSTEINE - CARBOSTINE Enf. 2% Sirop Fl 125ml;CARBOCYSTEINE - CARBOSTINE Enf. 2% Sirop Fl 125ml
7;CARBOCYSTEINE - MUCOLARE 2% Sirop Fl 125ml;CARBOCYSTEINE - MUCOLARE 2% Sirop Fl 125ml
7;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFAPOR IV  Pdre Inj 1gr  Bt 1+1  #*;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFAPOR IV  Pdre Inj 1gr  Bt 1+1  #*
7;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFAXONE IV Pdre Inj 1gr Bt 1+1/10ml  #*;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFAXONE IV Pdre Inj 1gr Bt 1+1/10ml  #*
7;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFAXONE IV Pdre Inj 1gr Bt 10+10/10ml  #*;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFAXONE IV Pdre Inj 1gr Bt 10+10/10ml  #*
7;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFORT Fl inj IV 1gr  Bt 50 Sans Solvant #*;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFORT Fl inj IV 1gr  Bt 50 Sans Solvant #*
7;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFTRIAXONE PANPHARMA 1gr Pdre. Prép. Inj. Bt 25Fl SS;CEFTRIAXONE SEL DISODIQUE  IV  #* - CEFTRIAXONE PANPHARMA 1gr Pdre. Prép. Inj. Bt 25Fl SS
7;CEFTRIAXONE SEL DISODIQUE  IV  #* - NOVOSEF IV  Pdre Inj 1gr  Bt 1+1/10ml  #*;CEFTRIAXONE SEL DISODIQUE  IV  #* - NOVOSEF IV  Pdre Inj 1gr  Bt 1+1/10ml  #*
7;CEFTRIAXONE SEL DISODIQUE  IV  #* - ROCEPHINE Fl inj IV 1gr Bt 1+1(10ml) #*;CEFTRIAXONE SEL DISODIQUE  IV  #* - ROCEPHINE Fl inj IV 1gr Bt 1+1(10ml) #*
7;CEFTRIAXONE SEL DISODIQUE  IV  #* - SAMIXON Fl Inj 1g IV Bte 1 sans solvant  #*;CEFTRIAXONE SEL DISODIQUE  IV  #* - SAMIXON Fl Inj 1g IV Bte 1 sans solvant  #*
7;CEFTRIAXONE SEL DISODIQUE  IV  #* - VERACOL Pdre/prép inj 1gr Bt 1+solv 10ml  #*;CEFTRIAXONE SEL DISODIQUE  IV  #* - VERACOL Pdre/prép inj 1gr Bt 1+solv 10ml  #*
7;CEFTRIAXONE DISODIQUE/LIDOCAINE * - CEFAXONE IM Pdre Inj 1gr Bt 1+1/4ml  #*;CEFTRIAXONE DISODIQUE/LIDOCAINE * - CEFAXONE IM Pdre Inj 1gr Bt 1+1/4ml  #*
7;CEFTRIAXONE DISODIQUE/LIDOCAINE * - NOVOSEF IM Pdre Inj 1gr Bt 1+1/3,5ml  #*;CEFTRIAXONE DISODIQUE/LIDOCAINE * - NOVOSEF IM Pdre Inj 1gr Bt 1+1/3,5ml  #*
7;CEFTRIAXONE DISODIQUE/LIDOCAINE * - ROCEPHINE Fl inj IM 1gr Bt1+1(3,5ml)  #*;CEFTRIAXONE DISODIQUE/LIDOCAINE * - ROCEPHINE Fl inj IM 1gr Bt1+1(3,5ml)  #*
7;CEFTRIAXONE DISODIQUE IV * - CEFAXONE IM IV SC 250mg Pdre.Prép.Inj. Bt 1Fl+Solv./5ml;CEFTRIAXONE DISODIQUE IV * - CEFAXONE IM IV SC 250mg Pdre.Prép.Inj. Bt 1Fl+Solv./5ml
7;CEFTRIAXONE DISODIQUE IV * - ROCEPHINE Fl Inj IV 250mg Bt 1+1(5ml)   #*;CEFTRIAXONE DISODIQUE IV * - ROCEPHINE Fl Inj IV 250mg Bt 1+1(5ml)   #*
7;CEFTRIAXONE DISODIQUE IV * - TRIAXONE IV 0.25gr Pdre.Prép.Inj. Bt 1Fl+S/5ml;CEFTRIAXONE DISODIQUE IV * - TRIAXONE IV 0.25gr Pdre.Prép.Inj. Bt 1Fl+S/5ml
7;CEPHALOSPORINE 1ERE GENE. - CEFALOJECT Fl inj IV 1gr B/1+1;CEPHALOSPORINE 1ERE GENE. - CEFALOJECT Fl inj IV 1gr B/1+1
7;CEPHALOSPORINE 1ERE GENE. - CEFAMEZIN EKOM 1Gr Prép/inj Bt 1+1/4ml;CEPHALOSPORINE 1ERE GENE. - CEFAMEZIN EKOM 1Gr Prép/inj Bt 1+1/4ml
7;CEPHALOSPORINE 1ERE GENE. - CEFAMEZIN Fl inj IM 0,5gr vrac;CEPHALOSPORINE 1ERE GENE. - CEFAMEZIN Fl inj IM 0,5gr vrac
7;CEPHALOSPORINE 1ERE GENE. - CEFAMEZIN Prép Inj IV 0,5gr Bt 1 Sans Solv.;CEPHALOSPORINE 1ERE GENE. - CEFAMEZIN Prép Inj IV 0,5gr Bt 1 Sans Solv.
7;CEPHALOSPORINE 1ERE GENE. - CEFAZOL Fl Inj 1gr IM IV Bt 25+27;CEPHALOSPORINE 1ERE GENE. - CEFAZOL Fl Inj 1gr IM IV Bt 25+25
7;CEPHALOSPORINE 1ERE GENE. - CEFAZOLIN Pdre/prép.Inj 1gr Bt 50 Fl SS;CEPHALOSPORINE 1ERE GENE. - CEFAZOLIN Pdre/prép.Inj 1gr Bt 50 Fl SS
7;CEPHALOSPORINE 1ERE GENE. - CEFAZOLINE Prep inj 1 gr vrac;CEPHALOSPORINE 1ERE GENE. - CEFAZOLINE Prep inj 1 gr vrac
7;CEPHALOSPORINE 1ERE GENE. - CEFAZOLINE Prép.inj 1 gr Bt 50+50;CEPHALOSPORINE 1ERE GENE. - CEFAZOLINE Prép.inj 1 gr Bt 50+50
7;CEPHALOSPORINE 1ERE GENE. - INTRAZOLINE Pdre Inj 1gr  IM-IV Bt100;CEPHALOSPORINE 1ERE GENE. - INTRAZOLINE Pdre Inj 1gr  IM-IV Bt100
7;CHARBON VEGETAL ACTIVE SIMPLE OU ASSOCIE - CARBOPHOS Comp à sucer 400mg Tb 40;CHARBON VEGETAL ACTIVE SIMPLE OU ASSOCIE - CARBOPHOS Comp à sucer 400mg Tb 40
7;CHARBON VEGETAL ACTIVE SIMPLE OU ASSOCIE - CARBOSYLANE Comp/Glé Bt 48 doses;CHARBON VEGETAL ACTIVE SIMPLE OU ASSOCIE - CARBOSYLANE Comp/Glé Bt 48 doses
7;CHARBON VEGETAL ACTIVE SIMPLE OU ASSOCIE - CHARBON VEGETAL MEDICINAL Glé 30% Bt 250gr;CHARBON VEGETAL ACTIVE SIMPLE OU ASSOCIE - CHARBON VEGETAL MEDICINAL Glé 30% Bt 250gr
7;CHLORAMPHENICOL HEMISUCCINATE  #* - MEDOPHENICOL Fl inj 1 gr IM IV Bt 1  #*;CHLORAMPHENICOL HEMISUCCINATE  #* - MEDOPHENICOL Fl inj 1 gr IM IV Bt 1  #*
7;CHLORAMPHENICOL HEMISUCCINATE  #* - MEDOPHENICOL Pdre Inj 1gr Bt 10 Fl  #*;CHLORAMPHENICOL HEMISUCCINATE  #* - MEDOPHENICOL Pdre Inj 1gr Bt 10 Fl  #*
7;CHLORDIAZEPOXIDE - DIZEPIN Comp 5mg Bt 50;CHLORDIAZEPOXIDE - DIZEPIN Comp 5mg Bt 50
7;CHLORDIAZEPOXIDE - NOVO-POXIDE Gél. 5mg Bt 1000;CHLORDIAZEPOXIDE - NOVO-POXIDE Gél. 5mg Bt 1000
7;CHLORDIAZEPOXIDE - DIZEPIN Comp 10mg Bt 20;CHLORDIAZEPOXIDE - DIZEPIN Comp 10mg Bt 20
7;CHLORDIAZEPOXIDE - NOVO-POXIDE Gél 10mg Bt 1000;CHLORDIAZEPOXIDE - NOVO-POXIDE Gél 10mg Bt 1000
7;CHLORPROMAZINE CHLORHYDRATE - CHLORPROMAZINE Comp drag 100mg Bt 400;CHLORPROMAZINE CHLORHYDRATE - CHLORPROMAZINE Comp drag 100mg Bt 400
7;CHLORPROMAZINE CHLORHYDRATE - CHLORPROMAZINE Comp drag 100mg Bt 500;CHLORPROMAZINE CHLORHYDRATE - CHLORPROMAZINE Comp drag 100mg Bt 500
